,FIPS_ID,FIRE_NAME,FIRE_YEAR,DISCOVERY_TIME,STAT_CAUSE_DESCR,CONT_DATE,CONT_TIME,FIRE_SIZE,FIRE_SIZE_CLASS,LATITUDE,LONGITUDE,FIPS_NAME,DISCOVERY_MONTH,DISCOVERY_DAY,AWND,PRCP,TAVG,DURING_A_DROUGHT,WATERSHD,POP_BY_COUNTY
6630,065-2681,STABLES,2009,1639.0,Miscellaneous,7/20/2009,1715.0,0.1,A,33.87833333,-117.65416670000002,Riverside,7,20,7.94,0.0,86.18181818,1.0,1,2132000
6631,065-2682,STUMP,2009,1415.0,Campfire,6/1/2009,1830.0,0.25,A,33.76805556,-116.65916670000001,Riverside,6,1,7.1025,0.0016666670000000001,67.81818182,1.0,1,2132000
6632,065-2683,SUNSET,2009,1058.0,Equipment Use,5/17/2009,1145.0,5.0,B,33.89611111,-116.89916670000001,Riverside,5,17,5.2025,0.000666667,78.09090909,1.0,1,2132000
6633,065-2684,TIKI,2009,1115.0,Campfire,7/4/2009,1210.0,0.1,A,33.61638889,-116.66166670000001,Riverside,7,4,7.27,0.0007142860000000001,80.0,1.0,1,2132000
6634,065-2685,TOOLBOX,2009,1100.0,Campfire,6/19/2009,1110.0,0.1,A,33.60944444,-116.61166670000001,Riverside,6,19,8.725,0.0011111110000000001,75.18181818,1.0,1,2132000
6635,065-2686,TORCH,2009,1705.0,Campfire,7/4/2009,1720.0,0.1,A,33.61638889,-116.66166670000001,Riverside,7,4,7.27,0.0007142860000000001,80.0,1.0,1,2132000
6636,065-2687,TOWER,2009,1000.0,Campfire,7/26/2009,1010.0,0.1,A,33.82694444,-116.72583329999999,Riverside,7,26,6.545,0.0,82.18181818,1.0,0,2132000
6637,065-2688,TRAIL,2009,1005.0,Miscellaneous,9/1/2009,1100.0,3.0,B,33.74527778,-117.44944440000002,Riverside,9,1,5.09,0.0,84.27272727,1.0,0,2132000
6638,065-2689,TRAM,2009,1635.0,Miscellaneous,4/3/2009,2130.0,50.0,C,33.85333333,-116.5638889,Riverside,4,3,14.7075,0.0034482759999999997,52.09090909,1.0,0,2132000
6639,065-269,LOCAL,2001,2009.0,Equipment Use,9/30/2001,2015.0,0.1,A,34.012319,-116.62411100000001,Riverside,9,30,7.1025,0.0,83.84615385,0.0,1,1616000
6640,065-2690,TRASH,2009,900.0,Equipment Use,10/17/2009,905.0,0.1,A,33.715,-116.7811111,Riverside,10,17,4.1375,0.0,76.81818182,1.0,1,2132000
6641,065-2691,VACATION,2009,1703.0,Fireworks,5/22/2009,1800.0,0.1,A,33.70183,-117.27003,Riverside,5,22,7.2725,0.0,68.27272727,1.0,1,2132000
6642,065-2692,VAIL,2009,1500.0,Equipment Use,9/20/2009,1800.0,398.0,E,33.46777778,-116.92777779999999,Riverside,9,19,4.6425,0.0,78.72727273,1.0,1,2132000
6643,065-2693,WALL,2009,1414.0,Miscellaneous,1/19/2009,1430.0,0.1,A,33.909933,-116.58206399999999,Riverside,1,19,5.4225,0.0,61.18181818,1.0,1,2132000
6644,065-2694,WEED,2009,1441.0,Campfire,6/19/2009,1445.0,0.1,A,33.74777778,-116.83305559999998,Riverside,6,19,8.725,0.0011111110000000001,75.18181818,1.0,1,2132000
6645,065-2695,WELSH,2009,1217.0,Campfire,5/21/2009,1230.0,0.1,A,33.67666667,-116.6675,Riverside,5,21,8.4425,0.000689655,72.18181818,1.0,1,2132000
6646,065-2696,WESLEY,2009,1520.0,Miscellaneous,5/30/2009,1600.0,0.2,A,33.60277778,-117.29055559999999,Riverside,5,30,7.385,0.001333333,66.63636364,1.0,1,2132000
6647,065-2697,WILDOMAR,2009,1601.0,Campfire,3/27/2009,1611.0,0.1,A,33.58083333,-117.3413889,Riverside,3,27,7.325,0.0,59.09090909,1.0,1,2132000
6648,065-2698,WILSHIRE,2009,1056.0,Lightning,6/4/2009,1800.0,2.0,B,34.04083333,-116.83083329999998,Riverside,6,3,6.71,0.004137931,67.81818182,1.0,1,2132000
6649,065-2699,WILSON,2009,1001.0,Missing/Undefined,11/5/2009,1200.0,1.0,B,33.48267,-116.84244,Riverside,11,5,3.0775,0.0007692310000000001,61.27272727,1.0,1,2132000
6650,065-27,LOCAL,2000,1733.0,Arson,1/17/2000,1740.0,0.1,A,33.735761,-117.214919,Riverside,1,17,2.46,0.002631579,61.45454545,1.0,1,1559000
6651,065-270,LOCAL,2001,827.0,Smoking,10/11/2001,846.0,0.1,A,34.025739,-116.501539,Riverside,10,11,4.4175,0.0,67.53846154,0.0,1,1616000
6652,065-2700,WINDMILL,2009,1654.0,Equipment Use,8/27/2009,2000.0,0.5,B,33.957809999999995,-116.65706000000002,Riverside,8,27,4.7525,0.0,85.36363636,1.0,1,2132000
6653,065-2701,WRANGLER,2009,1500.0,Miscellaneous,7/19/2009,1930.0,17.0,C,33.705890000000004,-117.26122,Riverside,7,19,7.55,0.0,87.45454545,1.0,1,2132000
6654,065-2702,YELLOW 5,2009,1130.0,Campfire,8/29/2009,1215.0,0.1,A,33.8375,-116.7452778,Riverside,8,29,4.9775,0.0,88.81818182,1.0,1,2132000
6655,065-2703,62,2010,1539.0,Missing/Undefined,12/17/2010,1630.0,0.1,A,33.93503,-116.59786000000001,Riverside,12,17,2.685,0.07862069,47.90909091,1.0,1,2202000
6656,065-2704,#5,2010,1248.0,Campfire,10/17/2010,1255.0,0.1,A,33.7883333,-116.72611100000002,Riverside,10,17,6.8225,0.006206896999999999,60.72727273,1.0,1,2202000
6657,065-2705,7 MILE,2010,1430.0,Debris Burning,10/28/2010,1500.0,0.1,A,33.54769,-114.86418,Riverside,10,28,3.2833333330000003,0.0,62.27272727,1.0,0,2202000
6658,065-2706,ANGEL,2010,1015.0,Smoking,8/16/2010,1800.0,83.0,C,33.86905,-116.58443899999999,Riverside,8,15,5.2,0.0,80.36363636,1.0,0,2202000
6659,065-2707,APPLE,2010,1013.0,Campfire,6/6/2010,1020.0,0.1,A,33.678611100000005,-116.66444399999999,Riverside,6,6,7.27,0.0,76.3,0.0,0,2202000
6660,065-2708,APPLECORE,2010,848.0,Campfire,10/2/2010,1000.0,0.1,A,33.5927778,-116.56388899999999,Riverside,10,2,5.535,0.06678571400000001,73.0,1.0,0,2202000
6661,065-2709,AZALEA,2010,1500.0,Campfire,8/16/2010,1509.0,0.1,A,33.791388899999994,-116.732222,Riverside,8,16,7.38,0.0,82.81818182,1.0,0,2202000
6662,065-271,LOCAL,2001,1701.0,Equipment Use,10/13/2001,1712.0,0.1,A,33.5326,-116.15616100000001,Riverside,10,13,4.7525,0.0,72.76923077,0.0,0,1616000
6663,065-2710,BADLANDS,2010,1330.0,Miscellaneous,5/2/2010,1800.0,2.0,B,33.929390000000005,-117.08656,Riverside,5,2,8.445,0.0,58.72727273,0.0,0,2202000
6664,065-2711,BAUTISTA,2010,2230.0,Arson,8/13/2010,1700.0,14.6,C,33.6758333,-116.83555600000001,Riverside,8,12,5.8725,0.0,72.54545455,1.0,0,2202000
6665,065-2712,BAUTISTA 1,2010,1430.0,Campfire,4/24/2010,1440.0,0.1,A,33.6241667,-116.77305600000001,Riverside,4,24,4.14,0.0,58.90909091,0.0,0,2202000
6666,065-2713,BEAUTY MTN,2010,1742.0,Lightning,7/16/2010,1830.0,0.1,A,33.45267,-116.73993999999999,Riverside,7,16,6.21,0.002068966,87.18181818,0.0,0,2202000
6667,065-2714,BEDFORD,2010,927.0,Campfire,6/13/2010,935.0,0.1,A,33.78194439999999,-117.541389,Riverside,6,13,5.4225,0.0,69.4,0.0,0,2202000
6668,065-2715,BEDFORD_2,2010,1405.0,Miscellaneous,9/20/2010,1415.0,0.25,A,33.8188889,-117.51611100000001,Riverside,9,20,5.59,0.0,72.81818182,1.0,0,2202000
6669,065-2716,BEE,2010,1558.0,Miscellaneous,6/27/2010,1700.0,0.1,A,32.8094444,-116.72694399999999,Riverside,6,27,6.095,0.0,73.54545455,0.0,0,2202000
6670,065-2717,BENCH,2010,1334.0,Missing/Undefined,6/9/2010,1400.0,0.1,A,33.669309999999996,-115.90988999999999,Riverside,6,9,8.5025,0.0,69.5,0.0,0,2202000
6671,065-2718,BLACK,2010,1530.0,Campfire,5/31/2010,1550.0,0.1,A,33.8394444,-116.736667,Riverside,5,31,7.045,0.0,67.9,0.0,0,2202000
6672,065-2719,BLACK MOUNTAIN,2010,2207.0,Lightning,10/1/2010,600.0,0.25,A,33.803611100000005,-116.76611100000001,Riverside,9,30,7.1,0.018518519,75.54545455,1.0,0,2202000
6673,065-272,LOCAL,2001,1948.0,Equipment Use,10/21/2001,2000.0,0.1,A,33.8812,-116.501869,Riverside,10,21,4.4175,0.0,68.30769231,0.0,0,1616000
6674,065-2720,BLACKBURN,2010,1400.0,Arson,6/11/2010,2030.0,0.25,A,33.678611100000005,-116.837222,Riverside,6,11,13.755,0.001034483,61.0,0.0,0,2202000
6675,065-2721,BLUEJAY,2010,759.0,Campfire,1/3/2010,900.0,0.1,A,33.65138889999999,-117.455,Riverside,1,3,4.25,0.0,55.36363636,1.0,0,2202000
6676,065-2722,BOAT,2010,1504.0,Lightning,9/29/2010,1800.0,0.1,A,33.5594444,-116.73388899999999,Riverside,9,29,4.3625,0.0,77.54545455,1.0,0,2202000
6677,065-2723,BONITA,2010,1600.0,Lightning,7/15/2010,1925.0,0.1,A,33.6975,-116.64111100000001,Riverside,7,15,6.655,0.006896551999999999,86.09090909,0.0,0,2202000
6678,065-2724,BORDER,2010,1037.0,Miscellaneous,4/30/2010,1230.0,2.0,B,33.8488889,-117.613611,Riverside,4,30,8.6675,0.001071429,53.54545455,0.0,0,2202000
6679,065-2725,BOULDER,2010,1317.0,Lightning,10/20/2010,1700.0,0.1,A,33.8241667,-116.75333300000001,Riverside,10,20,4.585,0.34827586200000005,56.27272727,1.0,0,2202000
6680,065-2726,CACTUS,2010,1400.0,Lightning,7/16/2010,1800.0,706.0,E,33.6669444,-116.91083300000001,Riverside,7,15,6.655,0.006896551999999999,86.09090909,0.0,0,2202000
6681,065-2727,CAHUILLA,2010,1417.0,Lightning,9/29/2010,1524.0,0.1,A,33.6083333,-116.794722,Riverside,9,29,4.3625,0.0,77.54545455,1.0,0,2202000
6682,065-2728,CANDY,2010,1610.0,Miscellaneous,2/24/2010,1730.0,0.1,A,33.6036111,-117.45166699999999,Riverside,2,24,3.0775,0.001034483,50.81818182,0.0,1,2202000
6683,065-2729,CANYON,2010,1230.0,Lightning,8/25/2010,1900.0,0.25,A,33.8038889,-116.723056,Riverside,8,25,4.1975,0.001071429,87.27272727,1.0,1,2202000
6684,065-273,LOCAL,2001,1706.0,Children,10/22/2001,1750.0,0.1,A,33.70675,-117.2494,Riverside,10,22,5.2025,0.0,66.69230769,0.0,1,1616000
6685,065-2730,CARMEN,2010,1245.0,Miscellaneous,6/20/2010,1330.0,0.25,A,33.9166667,-116.78111100000001,Riverside,6,20,7.045,0.0,69.81818182,0.0,1,2202000
6686,065-2731,CASTILLE,2010,1330.0,Lightning,8/26/2010,1600.0,1.0,B,33.8769444,-116.864722,Riverside,8,26,5.985,0.009000000000000001,86.54545455,1.0,1,2202000
6687,065-2732,CASTILLE CPLX POPPET,2010,1316.0,Lightning,8/26/2010,1900.0,3.8,B,33.87744,-116.86653000000001,Riverside,8,26,5.985,0.009000000000000001,86.54545455,1.0,1,2202000
6688,065-2733,CHABELA,2010,1634.0,Missing/Undefined,5/29/2010,1800.0,8.0,B,33.798359999999995,-116.92743999999999,Riverside,5,29,7.94,0.0,67.4,0.0,1,2202000
6689,065-2734,CHABELA 2,2010,1600.0,Miscellaneous,5/29/2010,1930.0,9.1,B,33.798888899999994,-116.925278,Riverside,5,29,7.94,0.0,67.4,0.0,1,2202000
6690,065-2735,CHIPS,2010,921.0,Missing/Undefined,8/30/2010,1000.0,0.1,A,33.92233,-116.67872,Riverside,8,30,5.37,0.0,65.63636364,1.0,1,2202000
6691,065-2736,CONTOUR,2010,1350.0,Missing/Undefined,8/17/2010,1700.0,1.0,B,33.82244,-117.06839,Riverside,8,17,5.9825,0.0,83.54545455,1.0,1,2202000
6692,065-2737,CORE,2010,1438.0,Campfire,3/30/2010,1445.0,0.1,A,33.681388899999995,-116.66916699999999,Riverside,3,30,8.445,0.0,57.36363636,0.0,1,2202000
6693,065-2738,CORE 2,2010,1000.0,Campfire,5/29/2010,1030.0,0.1,A,33.798888899999994,-116.925278,Riverside,5,29,7.94,0.0,67.4,0.0,1,2202000
6694,065-2739,CRESTLINE,2010,1828.0,Missing/Undefined,6/19/2010,1920.0,0.7,B,33.7205,-117.33594,Riverside,6,19,7.4375,0.0,69.18181818,0.0,1,2202000
6695,065-274,LOCAL,2001,921.0,Children,10/28/2001,935.0,0.1,A,33.677689,-116.31263100000001,Riverside,10,28,5.2025,0.000526316,63.15384615,0.0,1,1616000
6696,065-2740,CRYSTAL,2010,2013.0,Missing/Undefined,8/25/2010,2300.0,0.5,B,33.7958,-117.1319,Riverside,8,25,4.1975,0.001071429,87.27272727,1.0,1,2202000
6697,065-2741,DARK,2010,200.0,Miscellaneous,8/13/2010,300.0,0.1,A,33.7366667,-116.840833,Riverside,8,13,6.2625,0.0,75.36363636,1.0,1,2202000
6698,065-2742,DORADO,2010,1731.0,Equipment Use,7/10/2010,1745.0,0.1,A,33.6152778,-117.363611,Riverside,7,10,6.88,0.0,77.81818182,0.0,1,2202000
6699,065-2743,DOWLING,2010,1605.0,Arson,6/2/2010,1800.0,4.2,B,33.69355,-117.28171699999999,Riverside,6,2,5.5933333329999995,0.0,66.7,0.0,1,2202000
6700,065-2744,EARLY,2010,830.0,Campfire,8/10/2010,900.0,0.1,A,33.6572222,-116.67222199999999,Riverside,8,10,6.0425,0.0,72.18181818,1.0,0,2202000
6701,065-2745,EDISON,2010,1547.0,Missing/Undefined,5/15/2010,1625.0,0.1,A,33.92153,-116.64633,Riverside,5,15,5.2025,0.0,66.3,0.0,0,2202000
6702,065-2746,EL TORO,2010,753.0,Missing/Undefined,8/3/2010,1800.0,32.0,C,33.735859999999995,-117.33418999999999,Riverside,8,3,5.145,0.0,79.72727273,1.0,0,2202000
6703,065-2747,EL_CARISO,2010,2245.0,Campfire,9/5/2010,2250.0,0.1,A,33.65138889999999,-117.411111,Riverside,9,5,6.1525,0.0,81.54545455,1.0,0,2202000
6704,065-2748,ELM,2010,1649.0,Miscellaneous,6/2/2010,1845.0,0.1,A,33.9,-116.747778,Riverside,6,2,5.5933333329999995,0.0,66.7,0.0,0,2202000
6705,065-2749,ETHANAC,2010,1233.0,Arson,9/1/2010,1729.0,3.5,B,33.731390000000005,-117.2585,Riverside,9,1,4.0825,0.0,78.54545455,1.0,0,2202000
6706,065-275,LOCAL,2001,2057.0,Miscellaneous,10/31/2001,2106.0,0.1,A,33.96865,-116.50145,Riverside,10,31,6.71,0.004736842,63.23076923,0.0,0,1616000
6707,065-2750,FAIRVIEW,2010,1315.0,Equipment Use,5/26/2010,2100.0,6.0,B,33.716111100000006,-116.87111100000001,Riverside,5,26,8.8925,0.0,60.5,0.0,0,2202000
6708,065-2751,FALLS,2010,1421.0,Miscellaneous,5/29/2010,1435.0,0.5,B,33.625555600000006,-117.42638899999999,Riverside,5,29,7.94,0.0,67.4,0.0,0,2202000
6709,065-2752,FALLS_2,2010,2011.0,Miscellaneous,8/15/2010,2030.0,0.1,A,33.6261111,-117.42583300000001,Riverside,8,15,5.2,0.0,80.36363636,1.0,1,2202000
6710,065-2753,FIRST,2010,1130.0,Missing/Undefined,5/7/2010,1239.0,0.1,A,33.57942,-116.46744,Riverside,5,7,6.32,0.0,67.1,0.0,1,2202000
6711,065-2754,FRONTAGE,2010,1315.0,Miscellaneous,6/27/2010,1316.0,0.1,A,33.6647,-115.8715,Riverside,6,27,6.095,0.0,73.54545455,0.0,1,2202000
6712,065-2755,GARNER,2010,1145.0,Lightning,7/17/2010,1240.0,0.5,B,33.6744444,-116.50027800000001,Riverside,7,17,7.215,0.0,86.54545455,0.0,1,2202000
6713,065-2756,GENE,2010,1709.0,Missing/Undefined,9/21/2010,1725.0,0.1,A,33.88647,-116.51108,Riverside,9,21,8.165,0.00037037,66.90909091,1.0,1,2202000
6714,065-2757,GILMAN,2010,1738.0,Miscellaneous,5/10/2010,1811.0,2.5,B,33.9966667,-116.901389,Riverside,5,10,9.7325,0.0,54.8,0.0,1,2202000
6715,065-2758,GILMAN,2010,1242.0,Missing/Undefined,6/2/2010,1415.0,8.0,B,33.80786,-116.94383,Riverside,6,2,5.5933333329999995,0.0,66.7,0.0,1,2202000
6716,065-2759,GILMAN,2010,1448.0,Missing/Undefined,6/24/2010,1800.0,7.0,B,33.94197,-117.07694,Riverside,6,24,6.7675,0.0,74.36363636,0.0,1,2202000
6717,065-276,LOCAL,2001,1336.0,Equipment Use,11/30/2001,1355.0,0.1,A,33.751089,-116.2079,Riverside,11,30,3.2975,0.015,47.61538462,0.0,1,1616000
6718,065-2760,GILMAN,2010,1500.0,Lightning,8/17/2010,1700.0,1.0,B,33.93725,-117.10358000000001,Riverside,8,17,5.9825,0.0,83.54545455,1.0,1,2202000
6719,065-2761,GILMER,2010,1223.0,Arson,5/31/2010,1530.0,32.0,C,33.75114,-117.30411000000001,Riverside,5,31,7.045,0.0,67.9,0.0,1,2202000
6720,065-2762,GOFF,2010,1135.0,Campfire,9/6/2010,1205.0,0.1,A,33.6383333,-116.62166699999999,Riverside,9,6,6.2075,0.0,73.36363636,1.0,1,2202000
6721,065-2763,GRANITE,2010,1100.0,Campfire,8/14/2010,1129.0,0.1,A,33.7341667,-116.69583300000001,Riverside,8,14,5.815,0.0,76.09090909,1.0,1,2202000
6722,065-2764,GREENWALD,2010,1534.0,Missing/Undefined,5/3/2010,1600.0,0.5,B,33.70267,-117.28956000000001,Riverside,5,3,4.5875,0.0,66.09090909,0.0,1,2202000
6723,065-2765,HAWK COMPLEX,2010,1318.0,Lightning,8/25/2010,1600.0,25.0,C,33.46144,-116.93661000000002,Riverside,8,25,4.1975,0.001071429,87.27272727,1.0,1,2202000
6724,065-2766,HAYFIELD,2010,1317.0,Equipment Use,4/29/2010,1420.0,0.1,A,33.668859999999995,-115.65158000000001,Riverside,4,29,11.52,0.003571429,50.18181818,0.0,1,2202000
6725,065-2767,HWY 243,2010,1233.0,Miscellaneous,9/20/2010,1255.0,0.1,A,33.88,-116.84527800000001,Riverside,9,20,5.59,0.0,72.81818182,1.0,1,2202000
6726,065-2768,INDIAN,2010,1140.0,Missing/Undefined,4/26/2010,1341.0,1.5,B,33.90211,-116.53639,Riverside,4,26,5.2,0.0,66.09090909,0.0,1,2202000
6727,065-2769,INTERSTATE,2010,1430.0,Missing/Undefined,8/30/2010,1800.0,5.0,B,34.00703,-117.06719,Riverside,8,30,5.37,0.0,65.63636364,1.0,0,2202000
6728,065-277,LOCAL,2001,1512.0,Arson,12/1/2001,1517.0,0.1,A,33.664111,-116.1032,Riverside,12,1,3.58,0.0,49.38461538,0.0,0,1616000
6729,065-2770,JAMESON,2010,1819.0,Debris Burning,9/20/2010,1840.0,0.1,A,33.7497222,-116.71361100000001,Riverside,9,20,5.59,0.0,72.81818182,1.0,0,2202000
6730,065-2771,JEEP,2010,1533.0,Equipment Use,9/26/2010,1600.0,0.1,A,33.935745000000004,-116.598897,Riverside,9,26,4.6975,0.0,85.0,1.0,0,2202000
6731,065-2772,KNOLLS,2010,1320.0,Missing/Undefined,4/8/2010,1400.0,2.0,B,33.934158000000004,-117.034908,Riverside,4,8,4.305,0.0,62.54545455,0.0,0,2202000
6732,065-2773,LABOR,2010,1435.0,Lightning,9/29/2010,1520.0,0.1,A,33.603055600000005,-116.755278,Riverside,9,29,4.3625,0.0,77.54545455,1.0,0,2202000
6733,065-2774,LAKE,2010,205.0,Miscellaneous,8/10/2010,1400.0,0.5,B,33.7538889,-116.72555600000001,Riverside,8,10,6.0425,0.0,72.18181818,1.0,0,2202000
6734,065-2775,LAMB,2010,1301.0,Missing/Undefined,6/24/2010,1400.0,1.0,B,33.87053,-116.99722,Riverside,6,24,6.7675,0.0,74.36363636,0.0,0,2202000
6735,065-2776,LOBO,2010,500.0,Equipment Use,7/26/2010,530.0,0.5,B,33.5969444,-117.304722,Riverside,7,26,6.99,0.0,73.63636364,1.0,0,2202000
6736,065-2777,LONG,2010,1141.0,Equipment Use,9/23/2010,1300.0,38.5,C,33.765555600000006,-117.615278,Riverside,9,23,4.31,0.0,68.27272727,1.0,0,2202000
6737,065-2778,LONGHORN,2010,1722.0,Arson,5/31/2010,1745.0,0.1,A,33.687183000000005,-117.27725600000001,Riverside,5,31,7.045,0.0,67.9,0.0,0,2202000
6738,065-2779,LONGHORN,2010,1216.0,Miscellaneous,8/19/2010,1600.0,8.0,B,33.8869444,-116.899722,Riverside,8,19,6.375,0.0,82.27272727,1.0,0,2202000
6739,065-278,LOCAL 17292,2001,1629.0,Children,9/29/2001,1711.0,0.3,B,34.026081,-117.49803899999999,Riverside,9,29,4.3625,0.0,80.15384615,0.0,0,1616000
6740,065-2780,MARION,2010,730.0,Lightning,8/31/2010,1400.0,0.6,B,33.8066667,-116.727222,Riverside,8,31,4.5275,0.0,72.36363636,1.0,0,2202000
6741,065-2781,MARION,2010,1318.0,Campfire,10/11/2010,1800.0,0.1,A,33.79555560000001,-116.718333,Riverside,10,11,4.1375,0.0,73.54545455,1.0,0,2202000
6742,065-2782,MATHEWS,2010,1417.0,Missing/Undefined,5/3/2010,1600.0,6.0,B,33.786359999999995,-117.42289,Riverside,5,3,4.5875,0.0,66.09090909,0.0,0,2202000
6743,065-2783,MAURICIO,2010,2125.0,Equipment Use,9/20/2010,226.0,2.0,B,33.71244,-117.27022,Riverside,9,19,4.7525,0.0,73.18181818,1.0,0,2202000
6744,065-2784,MAYWOOD,2010,1137.0,Miscellaneous,7/17/2010,1246.0,14.0,C,33.75869,-117.3065,Riverside,7,17,7.215,0.0,86.54545455,0.0,0,2202000
6745,065-2785,MEADOW,2010,1327.0,Missing/Undefined,5/21/2010,1800.0,7.0,B,33.741122,-117.28465,Riverside,5,21,10.1225,0.0,64.0,0.0,0,2202000
6746,065-2786,MINTO,2010,1530.0,Missing/Undefined,8/30/2010,1805.0,81.0,C,33.5242,-116.9211,Riverside,8,30,5.37,0.0,65.63636364,1.0,0,2202000
6747,065-2787,MITCHELL,2010,1450.0,Equipment Use,7/9/2010,1730.0,1.25,B,33.5827778,-116.678611,Riverside,7,9,5.0325,0.0,76.27272727,0.0,0,2202000
6748,065-2788,MITCHELL 2,2010,1045.0,Equipment Use,7/31/2010,1120.0,0.25,A,33.569444399999995,-116.683333,Riverside,7,31,6.9325,0.0,74.09090909,1.0,0,2202000
6749,065-2789,MONTEZUMA,2010,11.0,Missing/Undefined,8/19/2010,30.0,0.1,A,33.6575,-116.3197,Riverside,8,19,6.375,0.0,82.27272727,1.0,0,2202000
6750,065-279,LOCAL 18709,2001,2118.0,Campfire,11/22/2001,2145.0,0.1,A,33.76555,-116.20786899999999,Riverside,11,22,6.8225,0.0,58.23076923,0.0,0,1616000
6751,065-2790,MOUNTAIN,2010,240.0,Miscellaneous,6/2/2010,400.0,0.5,B,33.6152778,-116.90388899999999,Riverside,6,2,5.5933333329999995,0.0,66.7,0.0,0,2202000
6752,065-2791,OASIS,2010,619.0,Arson,11/4/2010,700.0,0.1,A,33.73442,-115.37586,Riverside,11,4,4.415,0.0,73.63636364,1.0,0,2202000
6753,065-2792,ORCHARD,2010,1704.0,Miscellaneous,5/12/2010,1745.0,2.5,B,33.9222222,-116.876944,Riverside,5,12,7.0475,0.0,60.1,0.0,0,2202000
6754,065-2793,ORTEGA,2010,1924.0,Miscellaneous,7/2/2010,2015.0,0.5,B,33.650833299999995,-117.376944,Riverside,7,2,7.6075,0.0,74.36363636,0.0,0,2202000
6755,065-2794,OVERTURE,2010,2033.0,Campfire,10/18/2010,2045.0,0.1,A,33.881111100000005,-116.607778,Riverside,10,18,5.0875,0.034827586,58.36363636,1.0,0,2202000
6756,065-2795,PACIFIC,2010,1730.0,Arson,5/8/2010,1830.0,48.0,C,33.8741667,-116.697778,Riverside,5,6,7.045,0.0,62.7,0.0,0,2202000
6757,065-2796,PALM,2010,1400.0,Missing/Undefined,6/9/2010,1400.0,0.1,A,33.88847,-116.51403,Riverside,6,9,8.5025,0.0,69.5,0.0,0,2202000
6758,065-2797,PALM,2010,1500.0,Lightning,7/16/2010,1215.0,0.5,B,33.6497222,-116.525833,Riverside,7,15,6.655,0.006896551999999999,86.09090909,0.0,0,2202000
6759,065-2798,PALM,2010,1536.0,Arson,11/29/2010,1600.0,7.5,B,33.82689,-116.331,Riverside,11,26,4.195,0.0,46.90909091,1.0,0,2202000
6760,065-2799,PARTY,2010,210.0,Campfire,5/30/2010,245.0,0.1,A,33.5922222,-117.34944399999999,Riverside,5,30,5.315,0.0,71.2,0.0,0,2202000
6761,065-28,LOCAL,2000,32.0,Equipment Use,1/20/2000,118.0,0.1,A,33.822961,-117.2526,Riverside,1,20,4.92,0.0,60.90909091,1.0,0,1559000
6762,065-280,LOCAL FIRE,2001,1918.0,Arson,1/4/2001,1922.0,0.1,A,33.778789,-117.337989,Riverside,1,4,4.195,0.0,57.75,1.0,0,1616000
6763,065-2800,PATHFINDER,2010,1400.0,Lightning,7/15/2010,1425.0,0.1,A,33.595555600000004,-116.594167,Riverside,7,15,6.655,0.006896551999999999,86.09090909,0.0,0,2202000
6764,065-2801,PEAK,2010,1015.0,Lightning,10/1/2010,1305.0,0.1,A,33.542777799999996,-116.4575,Riverside,10,1,5.8175,0.077,75.18181818,1.0,0,2202000
6765,065-2802,PEDLEY,2010,1305.0,Equipment Use,5/13/2010,2000.0,716.7,E,34.0214,-117.4805,Riverside,5,12,7.0475,0.0,60.1,0.0,0,2202000
6766,065-2803,PENROD,2010,1547.0,Lightning,9/29/2010,1930.0,0.1,A,33.609444399999994,-116.56388899999999,Riverside,9,29,4.3625,0.0,77.54545455,1.0,0,2202000
6767,065-2804,PENROD2,2010,1617.0,Lightning,9/29/2010,1930.0,0.1,A,33.6138889,-116.564444,Riverside,9,29,4.3625,0.0,77.54545455,1.0,0,2202000
6768,065-2805,PINE TREE,2010,1355.0,Miscellaneous,9/19/2010,1440.0,0.25,A,33.5802778,-116.69138899999999,Riverside,9,19,4.7525,0.0,73.18181818,1.0,0,2202000
6769,065-2806,PINECONE,2010,1145.0,Campfire,7/23/2010,1210.0,0.1,A,33.6102778,-116.666389,Riverside,7,23,6.2075,0.0,78.09090909,1.0,0,2202000
6770,065-2807,PORCUPINE,2010,1438.0,Smoking,3/8/2010,1645.0,0.25,A,33.724444399999996,-116.44388899999998,Riverside,3,8,4.7525,0.11535714300000001,49.81818182,0.0,0,2202000
6771,065-2808,POST,2010,1206.0,Campfire,3/24/2010,1215.0,0.1,A,33.656388899999996,-116.668889,Riverside,3,24,4.6425,0.00037037,58.54545455,0.0,0,2202000
6772,065-2809,POWER,2010,1500.0,Campfire,6/1/2010,1520.0,0.1,A,33.65694439999999,-116.66861100000001,Riverside,6,1,8.89,0.0,64.9,0.0,0,2202000
6773,065-281,LOCAL FIRE,2001,1047.0,Miscellaneous,1/8/2001,1055.0,0.1,A,33.852831,-116.9903,Riverside,1,8,4.0825,0.035555556,49.0,1.0,0,1616000
6774,065-2810,PUSHAWALLA,2010,1420.0,Missing/Undefined,8/9/2010,1500.0,0.1,A,33.84122,-116.23568999999999,Riverside,8,9,5.985,0.0,71.63636364,1.0,0,2202000
6775,065-2811,RAILROAD,2010,1554.0,Missing/Undefined,4/24/2010,1610.0,0.1,A,33.66525,-117.28419,Riverside,4,24,4.14,0.0,58.90909091,0.0,0,2202000
